Date,Open,High,Low,Close,Adj Close,Volume
05-02-1997,79.234375,79.46875,77.125,77.640625,48.399887,2255400
06-02-1997,77.78125,78.203125,77.40625,78.15625,48.721317,2483100
07-02-1997,78.8125,79.25,77.78125,79.21875,49.383671,2321000
10-02-1997,79.25,79.53125,78.421875,78.46875,48.916122,1670000
11-02-1997,78.78125,79.375,78.125,79.375,49.481079,1664300
12-02-1997,79.375,80.640625,79.265625,80.5,50.182384,2675400
13-02-1997,80.8125,81.5625,80.6875,81.375,50.72784,1104800
14-02-1997,81.1875,81.46875,80.90625,81.1875,50.610977,1112900
18-02-1997,81.34375,81.9375,80.75,81.875,51.039532,833100
19-02-1997,81.65625,82,81.15625,81.328125,50.698616,648100
20-02-1997,81.03125,81.359375,80.15625,80.34375,50.084995,1193900
21-02-1997,80.40625,80.765625,80.140625,80.375,50.104458,1844400
24-02-1997,79.96875,81.375,79.96875,81.328125,50.698616,787300
25-02-1997,81.40625,81.53125,80.875,81.390625,50.737587,1653900
26-02-1997,81.3125,81.4375,79.625,80.59375,50.240818,1597800
27-02-1997,80.8125,80.8125,79.375,79.390625,49.490807,1813100
28-02-1997,79.25,79.875,79.0625,79.15625,49.344715,2961200
03-03-1997,78.75,79.75,78.6875,79.6875,49.675877,1210400
04-03-1997,79.90625,80.125,79.09375,79.25,49.403164,1478700
05-03-1997,79.71875,80.59375,79.453125,80.59375,50.240818,1254800
06-03-1997,80.625,80.90625,79.875,80.125,49.948612,1528500
07-03-1997,80.4375,81.15625,80.25,80.84375,50.396664,1859300
10-03-1997,80.9375,81.6875,80.546875,81.6875,50.922657,1074900
11-03-1997,81.75,81.796875,81.25,81.25,50.64994,624600
12-03-1997,81.3125,81.34375,80.296875,80.53125,50.201859,1055600
13-03-1997,80.25,80.46875,79.0625,79.28125,49.422634,2514100
14-03-1997,79.640625,80.03125,79.25,79.6875,49.675877,1642700
17-03-1997,79.25,80.03125,78.4375,79.90625,49.812256,3013500
18-03-1997,80,80.109375,78.71875,79.046875,49.276524,1352500
19-03-1997,78.84375,79.5,78.0625,78.78125,49.110931,1510000
20-03-1997,78.75,79,77.875,78.375,48.857693,1808200
21-03-1997,78.6875,78.75,78.34375,78.4375,49.083904,2810600
24-03-1997,78.5,79.578125,78.09375,79.53125,49.768353,2145600
25-03-1997,79.34375,79.96875,78.53125,78.75,49.279472,2125800
26-03-1997,79.0625,79.65625,78.6875,79.09375,49.494579,1335300
27-03-1997,79.375,79.375,76.15625,77,48.184353,2898500
31-03-1997,76.90625,77.125,75.25,75.375,47.167503,4270700
01-04-1997,75.25,76.1875,75.046875,75.859375,47.470562,3210900
02-04-1997,75.625,75.9375,74.4375,74.5,46.619923,2672700
03-04-1997,74.4375,75.125,74.1875,74.90625,46.874146,2284200
04-04-1997,74.5,75.859375,74.15625,75.84375,47.460804,3706700
07-04-1997,76.1875,76.625,76.140625,76.140625,47.646591,2596200
08-04-1997,76.125,76.78125,75.84375,76.6875,47.988831,1822700
09-04-1997,77,77.046875,75.84375,76.0625,47.597698,2453200
10-04-1997,76.09375,76.546875,75.6875,75.78125,47.421745,1996500
11-04-1997,75.0625,75.3125,73.375,73.375,45.915936,4221600
14-04-1997,73.734375,74.453125,73.3125,74.359375,46.531925,3988500
15-04-1997,75.25,75.640625,74.5,75.625,47.323925,2760400
16-04-1997,75.375,76.609375,75.25,76.5,47.871452,2273300
17-04-1997,76.5,77,76,76.1875,47.675961,1386000
18-04-1997,76.8125,76.984375,76.25,76.5625,47.910606,1702100
21-04-1997,76.75,76.90625,75.46875,76.0625,47.597698,2809400
22-04-1997,76.109375,77.734375,76,77.734375,48.643925,3215000
23-04-1997,77.65625,78.03125,77.1875,77.8125,48.69278,2047700
24-04-1997,78.046875,78.28125,76.875,77.421875,48.448372,2689900
25-04-1997,77.0625,77.203125,76.421875,76.53125,47.891003,1606200
28-04-1997,76.5,77.8125,76.375,77.28125,48.360352,1666500
29-04-1997,78.59375,79.78125,78.296875,79.71875,49.88567,3197400
30-04-1997,79.25,80.6875,79.21875,80.09375,50.120335,3372200
01-05-1997,80.21875,80.53125,79.3125,80,50.061699,2149500
02-05-1997,80.28125,81.671875,80.0625,81.4375,50.961235,1448300
05-05-1997,81.65625,83.5625,81.296875,83.375,52.173641,3636200
06-05-1997,82.96875,83.46875,82.5,83.3125,52.134563,1721100
07-05-1997,83,83,81.40625,81.5,51.000351,2327200
08-05-1997,81.3125,83.21875,81.1875,82.0625,51.352325,2923700
09-05-1997,82.96875,83.125,81.65625,82.625,51.704308,2558200
12-05-1997,82.9375,84.25,82.875,84,52.564724,2357900
13-05-1997,83.9375,84.09375,83.015625,83.65625,52.349651,1195100
14-05-1997,84.234375,84.5,83.4375,83.8125,52.447433,2772000
15-05-1997,83.8125,84.59375,83.515625,84.375,52.799427,884100
16-05-1997,84.125,84.3125,83,83.21875,52.075882,1934200
19-05-1997,83.3125,83.90625,83.0625,83.46875,52.232288,1375800
20-05-1997,83.28125,84.6875,82.75,84.46875,52.858101,1756400
21-05-1997,84.6875,84.984375,83.65625,84.28125,52.740753,1208000
22-05-1997,84.375,84.46875,83.5625,84,52.564724,907600
23-05-1997,84.375,85.21875,84.15625,84.78125,53.053654,644400
27-05-1997,84.375,85.53125,84.265625,85.125,53.268757,1531000
28-05-1997,85.125,85.453125,84.515625,85.109375,53.258976,716700
29-05-1997,85.09375,85.25,84.5,84.609375,52.946098,1282700
30-05-1997,83.21875,85.5625,83.125,85.15625,53.288315,2143300
02-06-1997,85.34375,85.5,84.71875,84.78125,53.053654,1479100
03-06-1997,84.40625,85.4375,84.34375,84.5,52.877666,1562100
04-06-1997,84.53125,84.75,84.078125,84.40625,52.818985,1063100
05-06-1997,84.59375,85.3125,84.421875,84.71875,53.014503,1180800
06-06-1997,84.59375,86.4375,84.59375,86.375,54.050941,1511100
09-06-1997,86.4375,86.875,86.34375,86.8125,54.324768,1823400
10-06-1997,86.84375,87.40625,86.5,87.078125,54.490967,1217500
11-06-1997,87,87.40625,86.828125,87.28125,54.618053,1673800
12-06-1997,87.875,89,87.5625,88.96875,55.674049,4273300
13-06-1997,89.0625,90,88.90625,89.71875,56.143414,2132900
16-06-1997,89.75,90,89.46875,89.75,56.162949,800400
17-06-1997,89.4375,90.234375,88.9375,89.625,56.084759,2048100
18-06-1997,89.125,89.625,88.96875,89.3125,55.889179,1971900
19-06-1997,89.609375,90.5,89.375,90.234375,56.466087,2029900
20-06-1997,89.9375,90.34375,89.5,89.578125,56.273685,1396900
23-06-1997,89.40625,89.90625,87.34375,87.40625,54.909294,3991500
24-06-1997,88.25,89.875,88,89.625,56.303127,4895100
25-06-1997,89.484375,90.25,87.9375,89,55.910488,4708900
26-06-1997,88.84375,89.625,87.6875,88.5625,55.635658,2569900
27-06-1997,88.96875,89.71875,88.6875,88.90625,55.851597,2617900
30-06-1997,88.90625,89.46875,87.875,88.3125,55.478588,2384900
01-07-1997,88.5,89.5625,88.390625,89.34375,56.126411,1749000
02-07-1997,89.5625,90.8125,89.21875,90.8125,57.049122,1961800
03-07-1997,91.875,92.15625,91.46875,92.0625,57.8344,2539100
07-07-1997,92.375,92.5,90.90625,91.125,57.245415,1158600
08-07-1997,91.25,92.1875,91.1875,92.078125,57.844181,3396500
09-07-1997,92.3125,92.375,90.03125,91.0625,57.206142,5390300
10-07-1997,91.125,91.84375,90.484375,91.46875,57.461369,2072200
11-07-1997,91.59375,92.1875,91.375,91.78125,57.657677,2258900
14-07-1997,91.890625,92.3125,91.21875,92.0625,57.8344,3186400
15-07-1997,92.3125,92.765625,91.46875,92.53125,58.128849,2983100
16-07-1997,93.125,94.09375,92.890625,93.75,58.894478,2621300
17-07-1997,93.625,93.8125,92.78125,93.28125,58.600014,1794800
18-07-1997,93.015625,93.21875,91.0625,91.296875,57.353359,3961900
21-07-1997,91.28125,91.59375,90.6875,91.3125,57.36322,3810300
22-07-1997,91.6875,93.796875,91.625,93.734375,58.884674,4243400
23-07-1997,93.9375,94.484375,93.53125,93.65625,58.83556,3204300
24-07-1997,93.9375,94.265625,92.6875,94.09375,59.110428,4152700
25-07-1997,94.5625,94.8125,93.625,94.03125,59.071148,2364800
28-07-1997,94.25,94.5625,93.5,93.96875,59.031879,2794700
29-07-1997,93.625,94.46875,93.421875,94.28125,59.228218,2737100
30-07-1997,94.5,95.625,94.40625,95.40625,59.934944,4839800
31-07-1997,95.40625,96.03125,95.03125,95.3125,59.876045,2138700
01-08-1997,95.5,95.71875,93.8125,94.9375,59.640423,7077700
04-08-1997,94.78125,95.546875,94.40625,95.1875,59.797512,2339500
05-08-1997,95.09375,95.6875,94.90625,95.25,59.836781,1466700
06-08-1997,95.4375,96.53125,95.0625,96.03125,60.327576,2478200
07-08-1997,96.5,96.625,95.125,95.3125,59.876045,3641900
08-08-1997,94.3125,94.75,92.40625,93.375,58.658878,7113100
11-08-1997,93.75,94.28125,92.625,94.0625,59.090805,6355900
12-08-1997,94.21875,94.546875,92.46875,92.5625,58.148457,6132500
13-08-1997,93.6875,93.84375,91.46875,92.28125,57.971806,6982300
14-08-1997,93.09375,93.3125,91.71875,92.625,58.18774,3462700
15-08-1997,92.125,92.125,89.625,89.78125,56.401283,4907100
18-08-1997,90.375,91.78125,89.34375,91.78125,57.657677,5638900
19-08-1997,92.21875,92.90625,91.53125,92.84375,58.325157,3802800
20-08-1997,92.9375,94.3125,92.609375,94.25,59.208584,3564600
21-08-1997,94.125,94.25,92.09375,92.59375,58.168072,5392600
22-08-1997,91,92.734375,90.5625,92.5625,58.148457,8087800
25-08-1997,92.78125,93.40625,91.84375,92.21875,57.932522,3888000
26-08-1997,92,92.5625,90.703125,90.859375,57.078564,4290000
27-08-1997,91,91.96875,90.40625,91.40625,57.422115,5484300
28-08-1997,91.1875,91.9375,90,90.015625,56.5485,4287900
29-08-1997,90.125,91.109375,89.71875,90.375,56.774307,2652300
02-09-1997,90.6875,93.359375,90.59375,93.3125,58.619644,7294000
03-09-1997,93.296875,94,92.75,92.8125,58.305511,2812500
04-09-1997,93.0625,93.71875,92.75,93.40625,58.67852,2473700
05-09-1997,93.96875,94.4375,92.59375,93.140625,58.51165,3663300
08-09-1997,93.71875,94,93.3125,93.546875,58.766872,803500
09-09-1997,93.21875,94.28125,92.90625,93.59375,58.796314,1885200
10-09-1997,93.125,93.5,91.65625,91.65625,57.57914,3623700
11-09-1997,91.78125,91.90625,90.25,91.1875,57.284695,7055900
12-09-1997,92,92.96875,90.9375,92.65625,58.207352,6708000
15-09-1997,92.65625,93.3125,92.1875,92.5,58.109192,2060500
16-09-1997,93.3125,95.28125,93.03125,94.8125,59.561962,6979000
17-09-1997,95.375,95.5,94.5,94.8125,59.561962,2220000
18-09-1997,95,96.375,94.96875,95.21875,59.817142,5045400
19-09-1997,94.65625,95.359375,94.40625,95.03125,59.918339,1566400
22-09-1997,95.5,96.203125,95.21875,95.5625,60.253269,3259000
23-09-1997,95.5625,95.703125,94.75,95.125,59.977451,1872800
24-09-1997,95.375,96.109375,94.28125,94.34375,59.484856,2793100
25-09-1997,94.25,94.75,93.625,93.6875,59.071091,6327800
26-09-1997,94.4375,94.8125,94.1875,94.46875,59.563671,3995800
29-09-1997,94.5,95.5625,94.15625,95.375,60.135078,2065000
30-09-1997,95,95.6875,94.375,94.375,59.504574,4137600
01-10-1997,95.25,95.8125,94.78125,95.625,60.29269,3567500
02-10-1997,95.53125,96.1875,95.3125,96.15625,60.627663,2577500
03-10-1997,97.46875,97.75,95.34375,96.640625,60.93306,6499900
06-10-1997,97.3125,97.609375,96.90625,97.28125,61.336987,2272100
07-10-1997,97.53125,98.5,97.203125,98.1875,61.908375,1832800
08-10-1997,98.359375,98.375,96.734375,97.5,61.474926,4439400
09-10-1997,96.78125,97.609375,96.21875,97.15625,61.258156,3607600
10-10-1997,96.3125,96.984375,96.25,96.875,61.080849,2858100
13-10-1997,97.34375,97.546875,96.71875,96.96875,61.139942,1760300
14-10-1997,97.46875,97.5,96.1875,97,61.15966,2235700
15-10-1997,96.3125,97.0625,96.28125,96.78125,61.021729,2601700
16-10-1997,97.3125,97.5,95,95.25,60.056267,9488100
17-10-1997,95.015625,95.375,93,94.28125,59.445438,8151300
20-10-1997,94.84375,95.75,94.15625,95.625,60.29269,3636400
21-10-1997,96.21875,97.5,96.03125,97.484375,61.465065,5225400
22-10-1997,97.34375,97.390625,96.53125,96.84375,61.061161,4485200
23-10-1997,94.9375,95.75,94.28125,94.9375,59.859196,8054100
24-10-1997,96.15625,96.15625,93.671875,94,59.26812,6778700
27-10-1997,93.015625,93.9375,86.84375,87.1875,54.972763,10840700
28-10-1997,84.375,92.875,84.375,92.21875,58.14502,19548000
29-10-1997,92.5,93.75,91.28125,91.96875,57.987404,10134400
30-10-1997,90.625,92.5625,89.75,89.9375,56.706665,9772900
31-10-1997,91.8125,92.5,90.4375,92.0625,58.046505,7072700
03-11-1997,93.1875,94.375,92.875,94,59.26812,5548500
04-11-1997,93.875,94.4375,93.28125,94,59.26812,3455700
05-11-1997,94.1875,95.28125,93.84375,94.3125,59.465137,4774900
06-11-1997,94.03125,94.34375,93.5,93.953125,59.23856,3679800
07-11-1997,92.375,93.25,91.4375,92.9375,58.598213,10606800
10-11-1997,93.625,93.84375,92,92.375,58.243542,4347900
11-11-1997,92.6875,93.0625,92.03125,92.40625,58.263245,3212400
12-11-1997,91.625,92.71875,90.375,90.5,57.06134,6775300
13-11-1997,91.46875,92.15625,90.09375,91.8125,57.888874,8589600
14-11-1997,92.3125,93.390625,91.609375,93.0625,58.677036,5827900
17-11-1997,94.375,95.3125,94.03125,94.78125,59.760738,5149900
18-11-1997,94.8125,95.09375,93.890625,94.1875,59.38633,3433600
19-11-1997,93.6875,95.0625,92.75,94.65625,59.681908,4387900
20-11-1997,95.3125,96.53125,95.28125,96.09375,60.588261,4822700
21-11-1997,96.625,96.8125,95.65625,96.75,61.002029,5436500
24-11-1997,96,96.34375,94.625,95,59.898643,4337200
25-11-1997,95.625,95.8125,94.65625,95.25,60.056267,4525000
26-11-1997,95.875,95.984375,95.3125,95.53125,60.233597,2681100
28-11-1997,95.75,96.25,95.59375,95.625,60.29269,1564700
01-12-1997,96.21875,98.09375,96.03125,98.09375,61.849316,4850900
02-12-1997,97.6875,97.984375,97.25,97.5,61.474926,1974900
03-12-1997,97.625,98.53125,96.875,97.78125,61.65226,3302500
04-12-1997,98.5,98.71875,97.375,97.6875,61.593163,2872500
05-12-1997,97.375,99,97.125,98.9375,62.381271,3458800
08-12-1997,98.96875,99,98.25,98.65625,62.203953,2289200
09-12-1997,98.21875,98.59375,97.625,98.0625,61.829567,1703000
10-12-1997,97.5625,97.84375,96.46875,97.21875,61.297588,3558400
11-12-1997,96.3125,96.59375,95.3125,95.5625,60.253269,5072800
12-12-1997,96.4375,96.5,94.90625,95.75,60.371513,4478400
15-12-1997,96.25,97.109375,95.875,96.71875,60.982323,4674700
16-12-1997,97.21875,97.8125,96.875,97.3125,61.356712,2885800
17-12-1997,97.84375,97.875,96.703125,96.8125,61.041412,2236300
18-12-1997,96.9375,96.9375,95.21875,95.875,60.45034,4658300
19-12-1997,94.53125,95.875,92.375,94.78125,59.998539,8556000
22-12-1997,95.4375,95.90625,94.5625,95.390625,60.384262,5136800
23-12-1997,95.4375,95.625,93.53125,93.6875,59.306149,4436500
24-12-1997,94.4375,94.4375,93.25,93.40625,59.12812,2019200
26-12-1997,94.125,94.125,93.40625,93.78125,59.365486,941800
29-12-1997,94.59375,95.71875,94.4375,95.625,60.532612,2080000
30-12-1997,95.9375,97.25,95.84375,97.125,61.482159,3616000
31-12-1997,96.875,97.625,96.6875,97.0625,61.442608,4359500
02-01-1998,97.3125,97.65625,96.53125,97.5625,61.759144,2360900
05-01-1998,97.84375,98.4375,96.78125,97.78125,61.897598,4191800
06-01-1998,97.25,97.28125,96.1875,96.21875,60.908466,3154900
07-01-1998,96.09375,96.71875,95.21875,96.46875,61.066711,4424200
08-01-1998,96.3125,96.3125,95.375,95.625,60.532612,3831000
09-01-1998,95.25,95.5,91.90625,92.3125,58.435753,10258800
12-01-1998,91.125,94.1875,90.90625,94,59.503963,12097900
13-01-1998,94.625,95.375,94.21875,95.3125,60.334805,5224900
14-01-1998,95.6875,95.96875,94.71875,95.75,60.611748,3770400
15-01-1998,95.5,95.75,94.8125,94.953125,60.107315,2875400
16-01-1998,96.25,96.6875,95.65625,96.3125,60.967823,4374800
20-01-1998,96.6875,98.015625,96.5,97.875,61.956924,5091700
21-01-1998,97.21875,97.6875,96.15625,96.9375,61.363476,4699400
22-01-1998,96.15625,96.875,95.875,96.078125,60.819481,4543400
23-01-1998,96.5,96.78125,95,95.9375,60.730469,6350300
26-01-1998,96.375,96.734375,95.40625,95.875,60.690891,4362900
27-01-1998,95.8125,97.5,95.65625,96.84375,61.304138,7044200
28-01-1998,97.40625,98.109375,97.1875,97.71875,61.858009,4268600
29-01-1998,97.84375,99.5625,97.5625,98.25,62.194324,8007700
30-01-1998,98.78125,98.96875,98,98.3125,62.233891,3649100
02-02-1998,99.90625,100.5,99.75,99.9375,63.262524,5756300
03-02-1998,100,100.8125,99.71875,100.6875,63.737297,2759600
04-02-1998,100.28125,101.15625,99.9375,100.5625,63.658154,3374000
05-02-1998,101.3125,101.59375,100.03125,100.5,63.618614,5076200
06-02-1998,101,101.625,100.6875,101.625,64.330711,5701200
09-02-1998,101.71875,101.75,100.71875,101.28125,64.113136,2322200
10-02-1998,101.4375,102.46875,101.1875,102.25,64.726395,3660400
11-02-1998,102.09375,102.34375,101.703125,102.15625,64.667076,4073200
12-02-1998,101.71875,102.9375,100.875,102.59375,64.943993,5024700
13-02-1998,102.1875,102.515625,101.875,102,64.568146,2101300
17-02-1998,102.8125,103.09375,102.15625,102.5,64.884659,3055500
18-02-1998,102.3125,103.484375,102.28125,103.4375,65.478104,3007400
19-02-1998,103.25,103.40625,102.75,102.890625,65.131935,3387800
20-02-1998,103.15625,103.71875,102.375,103.65625,65.616585,3707000
23-02-1998,104.25,104.25,103.34375,104.0625,65.873726,3227800
24-02-1998,103.90625,104.09375,102.9375,103.25,65.359451,3386800
25-02-1998,103.75,104.875,103.625,104.53125,66.170471,3481800
26-02-1998,104.4375,105.21875,104.1875,105.125,66.546333,3187600
27-02-1998,104.96875,105.53125,104.53125,105.125,66.546333,3442900
02-03-1998,105.25,105.75,104.625,104.90625,66.407875,4252300
03-03-1998,104.53125,105.625,104.53125,105.5,66.783737,3349200
04-03-1998,105.09375,105.40625,104.4375,104.8125,66.348503,4404100
05-03-1998,103.5,104.4375,103.15625,103.84375,65.735222,7268000
06-03-1998,104.5625,105.9375,104.4375,105.9375,67.060623,6896300
09-03-1998,105.53125,106.21875,105.25,105.5625,66.823265,3362800
10-03-1998,106.21875,106.84375,105.9375,106.5625,67.456268,5481900
11-03-1998,106.96875,107.3125,106.78125,107.0625,67.772804,3439600
12-03-1998,107.09375,107.59375,106.5,107.5,68.049736,3191300
13-03-1998,107.84375,108,106.875,107.09375,67.792564,2879400
16-03-1998,107.84375,108.375,107.53125,108.25,68.524529,3223600
17-03-1998,108.3125,108.5625,107.65625,108.5625,68.722328,4581900
18-03-1998,108.25,108.96875,108.03125,108.96875,68.979454,1944100
19-03-1998,108.96875,109.375,108.65625,109.25,69.157547,2554800
20-03-1998,109.5625,110.1875,108.875,109.875,69.753021,3123300
23-03-1998,109.71875,110.3125,109.40625,109.625,69.594322,4453100
24-03-1998,110.0625,110.8125,109.9375,110.5625,70.189476,3333600
25-03-1998,111.40625,111.53125,109.1875,110.15625,69.931564,4597600
26-03-1998,109.875,110.75,109.625,110.09375,69.891907,3333500
27-03-1998,110.75,110.78125,109,109.625,69.594322,2611300
30-03-1998,109.625,110.09375,108.96875,109.5625,69.554649,3108700
31-03-1998,110.15625,111.1875,109.75,109.9375,69.792671,5926500
01-04-1998,110.3125,111.078125,109.40625,110.828125,70.358101,2929000
02-04-1998,110.9375,112.25,110.75,112.03125,71.12188,3920900
03-04-1998,112.34375,112.8125,111.84375,112.59375,71.478973,3787600
06-04-1998,113.25,113.375,111.6875,111.6875,70.903656,4550500
07-04-1998,111.75,111.9375,110.15625,110.9375,70.427567,5583700
08-04-1998,111.21875,111.28125,109.75,110.3125,70.030769,4854800
09-04-1998,110.5625,111.28125,110.53125,111.1875,70.58625,4481200
13-04-1998,111.375,111.375,110,110.875,70.387894,4350200
14-04-1998,111.125,111.8125,110.90625,111.8125,70.98304,3279100
15-04-1998,111.96875,112.125,111.15625,112.125,71.181389,3867200
16-04-1998,111.3125,111.5,110.5,110.8125,70.348206,7177900
17-04-1998,110.71875,112.4375,110.4375,112.28125,71.280571,5688800
20-04-1998,112,112.5625,111.875,112.25,71.260742,3688300
21-04-1998,112.4375,113.15625,111.90625,112.78125,71.598015,4573200
22-04-1998,112.875,113.4375,112.8125,113.09375,71.796394,2386100
23-04-1998,112.625,113,111.75,112,71.102028,5062000
24-04-1998,111.75,112.46875,110.34375,110.8125,70.348206,11039700
27-04-1998,109.375,109.6875,107.625,108.71875,69.018974,14510200
28-04-1998,109.78125,109.8125,108.125,108.5625,68.919785,6511400
29-04-1998,109.03125,109.96875,108.4375,109.3125,69.395912,7703100
30-04-1998,110.5625,111.921875,110.40625,111.34375,70.685478,8684500
01-05-1998,111.75,112.59375,111.3125,112.59375,71.478973,4008800
04-05-1998,112.71875,113.3125,112.15625,112.3125,71.300476,4537200
05-05-1998,112,112.15625,111.125,111.53125,70.804451,5146400
06-05-1998,112.125,112.125,110.1875,110.21875,69.971245,5526100
07-05-1998,110.5,110.5625,109.34375,109.34375,69.415787,6940400
08-05-1998,110,111.375,110,111.125,70.546585,7951000
11-05-1998,111.5625,112.21875,110.375,110.75,70.308502,6336300
12-05-1998,110.8125,111.96875,110.34375,111.9375,71.06237,6045200
13-05-1998,112.0625,112.5625,111.59375,112.21875,71.240898,4441500
14-05-1998,111.53125,112.6875,111.34375,111.65625,70.883858,4187500
15-05-1998,112,112.21875,110.8125,111.03125,70.487068,6716100
18-05-1998,110.71875,111.59375,109.828125,110.59375,70.209312,4847200
19-05-1998,111,111.6875,110.78125,111.34375,70.685478,5918700
20-05-1998,112.09375,112.5,110.875,112.40625,71.359962,5716600
21-05-1998,112.375,112.78125,111.3125,111.6875,70.903656,6301500
22-05-1998,111.75,112.0625,110.9375,111.25,70.625938,4862200
26-05-1998,112.09375,112.09375,109.1875,109.46875,69.49511,6899300
27-05-1998,108.53125,109.90625,107.578125,109.625,69.594322,10202600
28-05-1998,109.875,110.375,109.0625,110.125,69.911736,4907600
29-05-1998,110.625,110.8125,109.03125,109.03125,69.217361,4772600
01-06-1998,108.96875,110.21875,108.5625,109.53125,69.534752,6092200
02-06-1998,110,110.34375,109.15625,109.625,69.594322,6701100
03-06-1998,109.875,110.1875,107.875,107.875,68.483345,6445100
04-06-1998,108.25,110.0625,108.0625,109.875,69.753021,6566300
05-06-1998,110.375,112,109.875,112,71.102028,8463200
08-06-1998,111.9375,112.46875,111.65625,111.875,71.022713,4159900
09-06-1998,111.71875,112.421875,111.40625,112.21875,71.240898,2725300
10-06-1998,111.625,113.0625,111.25,111.5,70.78463,6186900
11-06-1998,111.4375,111.875,109.375,109.40625,69.455467,8056600
12-06-1998,109.875,110.4375,108.25,110.4375,70.110123,9779000
15-06-1998,108.8125,109.90625,107.5,107.53125,68.265137,10234200
16-06-1998,108.40625,109.21875,107.75,109.1875,69.316566,7471500
17-06-1998,110.15625,111.78125,109.9375,111.46875,70.764809,12057700
18-06-1998,111.1875,111.4375,110.75,110.96875,70.447372,3844600
19-06-1998,111.0625,111.234375,109.625,110.0625,70.094406,3549100
22-06-1998,110.25,111.0625,110.0625,110.59375,70.432724,5438300
23-06-1998,111.09375,112.0625,111,111.90625,71.2686,5004600
24-06-1998,112.15625,113.6875,111.609375,113.40625,72.223885,8291900
25-06-1998,113.90625,114.4375,112.8125,113.21875,72.104492,5854800
26-06-1998,113.3125,113.84375,113.125,113.6875,72.403008,4833100
29-06-1998,114.25,114.6875,113.796875,114.09375,72.661705,5953400
30-06-1998,113.90625,114.1875,113.0625,113.3125,72.164223,4284800
01-07-1998,114.0625,114.9375,113.625,114.625,73.000092,3489500
02-07-1998,114.71875,114.875,114.25,114.84375,73.139374,3503900
06-07-1998,114.78125,116,114.5625,116,73.875763,3144400
07-07-1998,115.984375,116.125,115.28125,115.78125,73.73645,4920700
08-07-1998,115.875,116.9375,115.75,116.625,74.273796,6875000
09-07-1998,116.28125,116.71875,115.625,115.84375,73.776215,6942500
10-07-1998,116.03125,116.9375,115.0625,116.46875,74.174294,7849700
13-07-1998,116.5625,116.84375,116.0625,116.5,74.194199,6555100
14-07-1998,116.9375,118.15625,116.9375,117.8125,75.030052,6983600
15-07-1998,118.0625,118.28125,117.53125,117.59375,74.890724,4977500
16-07-1998,117.6875,118.59375,117.0625,118.40625,75.40818,6315600
17-07-1998,118.625,119,118.3125,118.5625,75.507706,3539500
20-07-1998,118.75,119.234375,117.9375,118.5625,75.507706,2338400
21-07-1998,119,119,116.28125,116.5,74.194199,5518600
22-07-1998,116.34375,116.984375,115.53125,116.5,74.194199,10417300
23-07-1998,116.3125,116.59375,113.90625,114.1875,72.721428,15110900
24-07-1998,114.96875,115.09375,112.875,114.09375,72.661705,11540500
27-07-1998,113.625,115,112.84375,114.90625,73.179192,9600000
28-07-1998,114.4375,114.65625,111.875,112.96875,71.945251,13693000
29-07-1998,113.71875,114.125,112.25,112.53125,71.666656,7462400
30-07-1998,113.625,114.59375,113.40625,114.21875,72.741356,6821600
31-07-1998,114.34375,114.5,111.3125,111.78125,71.188995,7680500
03-08-1998,111.78125,112.421875,111.03125,111.3125,70.890419,10486500
04-08-1998,112.21875,112.21875,107,107,68.144005,15091600
05-08-1998,107.9375,108.875,105.59375,108.46875,69.079414,21718400
06-08-1998,108.125,109.5,107.5625,108.9375,69.377922,13084400
07-08-1998,109.6875,110.59375,108.46875,109.125,69.497322,12083800
10-08-1998,108.75,109.65625,108.1875,108.5,69.099274,6273000
11-08-1998,106.78125,107.4375,105.5,106.875,68.064445,14287100
12-08-1998,107.75,108.875,107.5,108.6875,69.218704,11158400
13-08-1998,108.8125,109.65625,107.375,107.375,68.382858,9073900
14-08-1998,108.34375,108.71875,105.78125,106.125,67.586754,8628500
17-08-1998,106,108.9375,105.5,108.375,69.019699,11290000
18-08-1998,109,110.59375,108.78125,110.375,70.293419,7603900
19-08-1998,111.09375,111.09375,109.625,110.09375,70.114311,6258600
20-08-1998,109.6875,110.40625,109.15625,109.4375,69.696335,7402800
21-08-1998,108.1875,108.71875,105.5,108.5625,69.139099,16685400
24-08-1998,109.25,109.9375,108.3125,109.25,69.57695,7201700
25-08-1998,110.375,111.25,108.640625,109.5,69.736176,9688300
26-08-1998,108.28125,109.625,107.75,108.875,69.338112,9339700
27-08-1998,107,107.5625,103.46875,103.75,66.074226,24887800
28-08-1998,104.96875,105.71875,102.15625,103.375,65.835381,23735900
31-08-1998,103.75,104.015625,95,96,61.13855,22563100
01-09-1998,96.0625,100.5625,93.625,100.0625,63.725815,24748500
02-09-1998,99.8125,101.75,98.78125,99.34375,63.268044,13843200
03-09-1998,97.625,99.375,96.75,98.5625,62.770481,17311300
04-09-1998,99.4375,99.8125,95.75,97.75,62.253021,17783800
08-09-1998,100.875,103,99.8125,103,65.596558,14746500
09-09-1998,102.75,103.125,100.4375,100.5,64.004433,12109700
10-09-1998,98.4375,99.34375,96.8125,98.5,62.730675,19889300
11-09-1998,98.1875,101.6875,97,101.6875,64.760696,20379800
14-09-1998,102.875,104.453125,102.09375,103.4375,65.875198,10686800
15-09-1998,102.875,104.3125,102.28125,104.0625,66.273232,8337900
16-09-1998,104.75,105.25,103.15625,105,66.870293,11024900
